taxon_key,taxon_name,common_name,eez_name,eez_neighbour,n_ens,emerging_yr,Tresh
600006,Coryphaena hippurus,Common dolphinfish,Nicaragua (Pacific),Costa Rica (Pacific),10,2095,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Costa Rica (Pacific),Nicaragua (Pacific),10,2095,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Nicaragua (Pacific),Costa Rica (Pacific),10,2097,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Costa Rica (Pacific),Nicaragua (Pacific),10,2097,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Panama (Pacific),Costa Rica (Pacific),10,2041,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Costa Rica (Pacific),Panama (Pacific),10,2041,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Panama (Pacific),Costa Rica (Pacific),10,2081,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Costa Rica (Pacific),Panama (Pacific),10,2081,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Crete (Greece),10,2091,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Crete (Greece),Egypt (Mediterranean),10,2091,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Greece,Crete (Greece),10,2067,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Crete (Greece),Greece,10,2067,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Libya,Crete (Greece),10,2011,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Crete (Greece),Libya,10,2011,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Libya,Crete (Greece),10,2012,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Crete (Greece),Libya,10,2012,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Cuba,10,2037,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cuba,Haiti,10,2037,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Honduras (Caribbean),Cuba,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cuba,Honduras (Caribbean),10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Jamaica,Cuba,10,2014,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cuba,Jamaica,10,2014,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Jamaica,Cuba,10,2015,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cuba,Jamaica,10,2015,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Mexico (Atlantic),Cuba,10,2014,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cuba,Mexico (Atlantic),10,2014,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Mexico (Atlantic),Cuba,10,2018,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cuba,Mexico (Atlantic),10,2018,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,USA (East Coast),Cuba,10,2034,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cuba,USA (East Coast),10,2034,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,USA (East Coast),Cuba,10,2080,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cuba,USA (East Coast),10,2080,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,USA (Gulf of Mexico),Cuba,10,2029,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cuba,USA (Gulf of Mexico),10,2029,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,USA (Gulf of Mexico),Cuba,10,2068,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cuba,USA (Gulf of Mexico),10,2068,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Turkey (Mediterranean Sea),Cyprus (North),10,2024,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (North),Turkey (Mediterranean Sea),10,2024,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Turkey (Mediterranean Sea),Cyprus (North),10,2086,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (North),Turkey (Mediterranean Sea),10,2086,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Cyprus (South),10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (South),Egypt (Mediterranean),10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Cyprus (South),10,2006,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (South),Egypt (Mediterranean),10,2006,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Greece,Cyprus (South),10,2030,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (South),Greece,10,2030,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Israel (Mediterranean),Cyprus (South),10,2025,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (South),Israel (Mediterranean),10,2025,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Israel (Mediterranean),Cyprus (South),10,2044,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (South),Israel (Mediterranean),10,2044,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Lebanon,Cyprus (South),10,2048,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Cyprus (South),Lebanon,10,2048,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guadeloupe (France),Dominica,10,2013,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominica,Guadeloupe (France),10,2013,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guadeloupe (France),Dominica,10,2048,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Dominica,Guadeloupe (France),10,2048,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Martinique (France),Dominica,10,2050,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominica,Martinique (France),10,2050,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Dominica,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominica,Venezuela,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Dominica,10,2008,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Dominica,Venezuela,10,2008,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Dominican Republic,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Haiti,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Dominican Republic,10,2008,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Haiti,10,2008,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Puerto Rico (USA),Dominican Republic,10,2038,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Puerto Rico (USA),10,2038,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Puerto Rico (USA),Dominican Republic,10,2072,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Puerto Rico (USA),10,2072,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Turks & Caicos Isl. (UK),Dominican Republic,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Turks & Caicos Isl. (UK),10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Turks & Caicos Isl. (UK),Dominican Republic,10,2040,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Turks & Caicos Isl. (UK),10,2040,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Dominican Republic,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Venezuela,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Dominican Republic,10,2098,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Dominican Republic,Venezuela,10,2098,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Peru,Ecuador,10,2056,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Ecuador,Peru,10,2056,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Peru,Ecuador,10,2058,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Ecuador,Peru,10,2058,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Gaza Strip,Egypt (Mediterranean),10,2017,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Gaza Strip,10,2017,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Greece,Egypt (Mediterranean),10,2075,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Greece,10,2075,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Greece,Egypt (Mediterranean),10,2094,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Greece,10,2094,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Israel (Mediterranean),Egypt (Mediterranean),10,2029,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Israel (Mediterranean),10,2029,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Libya,Egypt (Mediterranean),10,2017,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Libya,10,2017,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Libya,Egypt (Mediterranean),10,2094,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Egypt (Mediterranean),Libya,10,2094,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Gabon,Equatorial Guinea,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Equatorial Guinea,Gabon,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Gabon,Equatorial Guinea,10,2038,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Equatorial Guinea,Gabon,10,2038,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Nigeria,Equatorial Guinea,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Equatorial Guinea,Nigeria,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Nigeria,Equatorial Guinea,10,2061,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Equatorial Guinea,Nigeria,10,2061,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Sao Tome & Principe,Equatorial Guinea,10,2011,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Equatorial Guinea,Sao Tome & Principe,10,2011,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Sao Tome & Principe,Equatorial Guinea,10,2013,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Equatorial Guinea,Sao Tome & Principe,10,2013,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,New Caledonia (France),Fiji,10,2065,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Fiji,New Caledonia (France),10,2065,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Solomon Isl.,Fiji,10,2090,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Fiji,Solomon Isl.,10,2090,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Tonga,Fiji,10,2031,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Fiji,Tonga,10,2031,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Tuvalu,Fiji,10,2092,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Fiji,Tuvalu,10,2092,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Vanuatu,Fiji,10,2039,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Fiji,Vanuatu,10,2039,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Vanuatu,Fiji,10,2080,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Fiji,Vanuatu,10,2080,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Wallis & Futuna Isl. (France),Fiji,10,2027,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Fiji,Wallis & Futuna Isl. (France),10,2027,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Suriname,French Guiana,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,French Guiana,Suriname,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Suriname,French Guiana,10,2006,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,French Guiana,Suriname,10,2006,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Kiribati (Line Islands),French Polynesia,10,2009,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,French Polynesia,Kiribati (Line Islands),10,2009,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Kiribati (Line Islands),French Polynesia,10,2010,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,French Polynesia,Kiribati (Line Islands),10,2010,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Sao Tome & Principe,Gabon,10,2011,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Gabon,Sao Tome & Principe,10,2011,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Sao Tome & Principe,Gabon,10,2033,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Gabon,Sao Tome & Principe,10,2033,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Israel (Mediterranean),Gaza Strip,10,2012,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Gaza Strip,Israel (Mediterranean),10,2012,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Seychelles,Glorieuse Islands (France),10,2044,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Glorieuse Islands (France),Seychelles,10,2044,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Seychelles,Glorieuse Islands (France),10,2072,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Glorieuse Islands (France),Seychelles,10,2072,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Italy,Greece,10,2023,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Greece,Italy,10,2023,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Italy,Greece,10,2042,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Greece,Italy,10,2042,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Libya,Greece,10,2013,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Greece,Libya,10,2013,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Libya,Greece,10,2018,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Greece,Libya,10,2018,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Turkey (Mediterranean Sea),Greece,10,2029,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Greece,Turkey (Mediterranean Sea),10,2029,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Turkey (Mediterranean Sea),Greece,10,2037,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Greece,Turkey (Mediterranean Sea),10,2037,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Saint Vincent & the Grenadines,Grenada,10,2062,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Grenada,Saint Vincent & the Grenadines,10,2062,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Saint Vincent & the Grenadines,Grenada,10,2067,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Grenada,Saint Vincent & the Grenadines,10,2067,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Trinidad & Tobago,Grenada,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Grenada,Trinidad & Tobago,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Trinidad & Tobago,Grenada,10,2009,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Grenada,Trinidad & Tobago,10,2009,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Grenada,10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Grenada,Venezuela,10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Grenada,10,2028,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Grenada,Venezuela,10,2028,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Martinique (France),Guadeloupe (France),10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guadeloupe (France),Martinique (France),10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Martinique (France),Guadeloupe (France),10,2057,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guadeloupe (France),Martinique (France),10,2057,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Montserrat (UK),Guadeloupe (France),10,2013,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guadeloupe (France),Montserrat (UK),10,2013,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Montserrat (UK),Guadeloupe (France),10,2017,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guadeloupe (France),Montserrat (UK),10,2017,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guinea-Bissau,Guinea,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guinea,Guinea-Bissau,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guinea-Bissau,Guinea,10,2033,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guinea,Guinea-Bissau,10,2033,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Sierra Leone,Guinea,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guinea,Sierra Leone,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Sierra Leone,Guinea,10,2007,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guinea,Sierra Leone,10,2007,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Senegal,Guinea-Bissau,10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guinea-Bissau,Senegal,10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Senegal,Guinea-Bissau,10,2033,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guinea-Bissau,Senegal,10,2033,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Suriname,Guyana,10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guyana,Suriname,10,2007,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Suriname,Guyana,10,2007,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guyana,Suriname,10,2007,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Trinidad & Tobago,Guyana,10,2020,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guyana,Trinidad & Tobago,10,2020,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Trinidad & Tobago,Guyana,10,2022,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guyana,Trinidad & Tobago,10,2022,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Guyana,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Guyana,Venezuela,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Venezuela,Guyana,10,2006,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Guyana,Venezuela,10,2006,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Jamaica,Haiti,10,2010,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Jamaica,10,2010,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Jamaica,Haiti,10,2015,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Jamaica,10,2015,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Turks & Caicos Isl. (UK),Haiti,10,2012,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Turks & Caicos Isl. (UK),10,2012,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Turks & Caicos Isl. (UK),Haiti,10,2017,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Haiti,Turks & Caicos Isl. (UK),10,2017,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Jamaica,Honduras (Caribbean),10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Honduras (Caribbean),Jamaica,10,2006,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Jamaica,Honduras (Caribbean),10,2007,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Honduras (Caribbean),Jamaica,10,2007,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Mexico (Atlantic),Honduras (Caribbean),10,2023,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Honduras (Caribbean),Mexico (Atlantic),10,2023,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Nicaragua (Caribbean),Honduras (Caribbean),10,2023,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Honduras (Caribbean),Nicaragua (Caribbean),10,2023,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Nicaragua (Caribbean),Honduras (Caribbean),10,2044,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Honduras (Caribbean),Nicaragua (Caribbean),10,2044,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Malaysia (Sarawak),Indonesia (Central),10,2040,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Indonesia (Central),Malaysia (Sarawak),10,2040,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Malaysia (Sarawak),Indonesia (Central),10,2075,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Indonesia (Central),Malaysia (Sarawak),10,2075,Tresh_two
600006,Coryphaena hippurus,Common dolphinfish,Vietnam,Indonesia (Central),10,2057,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Indonesia (Central),Vietnam,10,2057,Tresh_one
600006,Coryphaena hippurus,Common dolphinfish,Papua New Guinea,Indonesia (Eastern),10,2007,Tresh_one
