eez_name,eez_neighbour,variable,early,historical,mid,per_early,per_mid,per_mid_plot,per_early_plot
Bonaire (Netherlands),Venezuela,max_eez,0.05790087547727913,0.06070453199305941,0.05645992076502876,-4.62,-6.99,-6.99,-4.62
Bonaire (Netherlands),Venezuela,mean_eez,0.03895894483413752,0.045785546158419455,0.03883008178131111,-14.91,-15.19,-15.19,-14.91
Bonaire (Netherlands),Venezuela,min_eez,0.03531392409616867,0.037774544381775466,0.03198667996258992,-6.51,-15.32,-15.32,-6.51
Bonaire (Netherlands),Venezuela,n_per,100,NA,100,100,100,100,100
Bonaire (Netherlands),Venezuela,n_spp,3,3,3,0,0,0,0
Bonaire (Netherlands),Venezuela,n_stock,3,3,3,0,0,0,0
Bonaire (Netherlands),Venezuela,sd_eez,0.012126096413400166,0.011637128938969555,0.012626578359545419,4.2,8.5,8.5,4.2
Brazil,Uruguay,max_eez,0.6234072825720129,0.6573591380543865,0.38691639233922676,-5.16,-41.14,-41.14,-5.16
Brazil,Uruguay,mean_eez,0.4332329162709796,0.5707745206085242,0.2811096118374081,-24.1,-50.75,-50.75,-24.1
Brazil,Uruguay,min_eez,0.22859947012296986,0.31726637193506857,0.17530283133558955,-27.95,-44.75,-44.75,-27.95
Brazil,Uruguay,n_per,75,NA,50,75,50,50,75
Brazil,Uruguay,n_spp,3,4,2,-25,-50,-50,-25
Brazil,Uruguay,n_stock,3,4,2,-25,-50,-50,-25
Brazil,Uruguay,sd_eez,0.19744802930189367,0.15892792766900307,0.149633383976705,24.24,-5.85,-5.85,24.24
British Virgin Isl. (UK),Anguilla (UK),max_eez,0.4974467143844512,0.4985557328430017,0.4530634554386529,-0.22,-9.12,-9.12,-0.22
British Virgin Isl. (UK),Anguilla (UK),mean_eez,0.4585727702227492,0.4852249948522419,0.45040058285750334,-5.49,-7.18,-7.18,-5.49
British Virgin Isl. (UK),Anguilla (UK),min_eez,0.38628449393229924,0.3337041508486979,0.42696367123157364,15.76,27.95,27.95,15.76
British Virgin Isl. (UK),Anguilla (UK),n_per,50.90909090909091,NA,52.72727272727272,50.90909090909091,52.72727272727272,52.72727272727272,50.90909090909091
British Virgin Isl. (UK),Anguilla (UK),n_spp,4,20,3,-80,-85,-85,-80
British Virgin Isl. (UK),Anguilla (UK),n_stock,4,20,3,-80,-85,-85,-80
British Virgin Isl. (UK),Anguilla (UK),sd_eez,0.046860839721300784,0.04764380584098707,0.01436186183729429,-1.64,-69.86,-69.86,-1.64
British Virgin Isl. (UK),Puerto Rico (USA),max_eez,0.3635565737171537,0.6402323871994178,0.3736849453739771,-43.21,-41.63,-41.63,-43.21
British Virgin Isl. (UK),Puerto Rico (USA),mean_eez,0.3567682358827025,0.3492999303010951,0.36303288117107796,2.14,3.93,3.93,2.14
British Virgin Isl. (UK),Puerto Rico (USA),min_eez,0.3548017491061739,0.2821764016231124,0.31964383638450883,25.74,13.28,13.28,25.74
British Virgin Isl. (UK),Puerto Rico (USA),n_per,50.90909090909091,NA,52.72727272727272,50.90909090909091,52.72727272727272,52.72727272727272,50.90909090909091
British Virgin Isl. (UK),Puerto Rico (USA),n_spp,11,16,13,-31.25,-18.75,-18.75,-31.25
British Virgin Isl. (UK),Puerto Rico (USA),n_stock,11,16,13,-31.25,-18.75,-18.75,-31.25
British Virgin Isl. (UK),Puerto Rico (USA),sd_eez,0.002724063217015567,0.07937652905567064,0.015223022346965924,-96.57,-80.82,-80.82,-96.57
British Virgin Isl. (UK),US Virgin Islands,max_eez,0.966431321490264,0.9556251359819828,0.9669958190542504,1.13,1.19,1.19,1.13
British Virgin Isl. (UK),US Virgin Islands,mean_eez,0.6437793641185202,0.6298868148309703,0.6455875936864497,2.21,2.49,2.49,2.21
British Virgin Isl. (UK),US Virgin Islands,min_eez,0.4465798851274382,0.41028282298615504,0.44518767553554295,8.85,8.51,8.51,8.85
British Virgin Isl. (UK),US Virgin Islands,n_per,50.90909090909091,NA,52.72727272727272,50.90909090909091,52.72727272727272,52.72727272727272,50.90909090909091
British Virgin Isl. (UK),US Virgin Islands,n_spp,13,19,13,-31.58,-31.58,-31.58,-31.58
British Virgin Isl. (UK),US Virgin Islands,n_stock,13,19,13,-31.58,-31.58,-31.58,-31.58
British Virgin Isl. (UK),US Virgin Islands,sd_eez,0.12611335822594222,0.13296878016282002,0.11455950451575682,-5.16,-13.84,-13.84,-5.16
Brunei Darussalam,China,max_eez,0.04753913384358597,0.06163668615921545,NA,-22.87,NA,NA,-22.87
Brunei Darussalam,China,mean_eez,0.03924923090934032,0.04620805226015765,NA,-15.06,NA,NA,-15.06
Brunei Darussalam,China,min_eez,0.01995667011848548,0.01899646833183699,NA,5.05,NA,NA,5.05
Brunei Darussalam,China,n_per,58.333333333333336,NA,NA,58.333333333333336,NA,NA,58.333333333333336
Brunei Darussalam,China,n_spp,4,4,NA,0,NA,NA,0
Brunei Darussalam,China,n_stock,4,4,NA,0,NA,NA,0
Brunei Darussalam,China,sd_eez,0.013411561533296435,0.02041368479539199,NA,-34.3,NA,NA,-34.3
Brunei Darussalam,Malaysia (Sabah),max_eez,0.2217429587894686,0.24893395275682909,0.22253815064079882,-10.92,-10.6,-10.6,-10.92
Brunei Darussalam,Malaysia (Sabah),mean_eez,0.15772215292914593,0.1903757716293511,0.22253815064079882,-17.15,16.89,16.89,-17.15
Brunei Darussalam,Malaysia (Sabah),min_eez,0.13847200857911462,0.1492964053051109,0.22253815064079882,-7.25,49.06,49.06,-7.25
Brunei Darussalam,Malaysia (Sabah),n_per,58.333333333333336,NA,16.666666666666664,58.333333333333336,16.666666666666664,16.666666666666664,58.333333333333336
Brunei Darussalam,Malaysia (Sabah),n_spp,3,6,1,-50,-83.33,-83.33,-50
Brunei Darussalam,Malaysia (Sabah),n_stock,3,6,1,-50,-83.33,-83.33,-50
Brunei Darussalam,Malaysia (Sabah),sd_eez,0.04359526501322022,0.043452658016612314,NA,0.33,NA,NA,0.33
Brunei Darussalam,Malaysia (Sarawak),max_eez,0.422167897756476,0.4666826572776852,0.1297627218918604,-9.54,-72.19,-72.19,-9.54
Brunei Darussalam,Malaysia (Sarawak),mean_eez,0.13293838418330697,0.15853716354886435,0.096804514688363,-16.15,-38.94,-38.94,-16.15
Brunei Darussalam,Malaysia (Sarawak),min_eez,0.012968989848285602,0.005094106581691575,0.032144440562186356,154.59,531.01,100,100
Brunei Darussalam,Malaysia (Sarawak),n_per,58.333333333333336,NA,16.666666666666664,58.333333333333336,16.666666666666664,16.666666666666664,58.333333333333336
Brunei Darussalam,Malaysia (Sarawak),n_spp,7,14,3,-50,-78.57,-78.57,-50
Brunei Darussalam,Malaysia (Sarawak),n_stock,7,14,3,-50,-78.57,-78.57,-50
Brunei Darussalam,Malaysia (Sarawak),sd_eez,0.13026828188837025,0.10839865112808449,0.04965967085712965,20.18,-54.19,-54.19,20.18
Brunei Darussalam,Philippines,max_eez,0.03306377078469966,0.040342537497305764,NA,-18.04,NA,NA,-18.04
Brunei Darussalam,Philippines,mean_eez,0.03306377078469966,0.034001808559506755,NA,-2.76,NA,NA,-2.76
Brunei Darussalam,Philippines,min_eez,0.03306377078469966,0.03184539675434356,NA,3.83,NA,NA,3.83
Brunei Darussalam,Philippines,n_per,58.333333333333336,NA,NA,58.333333333333336,NA,NA,58.333333333333336
Brunei Darussalam,Philippines,n_spp,1,5,NA,-80,NA,NA,-80
Brunei Darussalam,Philippines,n_stock,1,5,NA,-80,NA,NA,-80
Brunei Darussalam,Philippines,sd_eez,NA,0.0032016942344285097,NA,NA,NA,NA,NA
Brunei Darussalam,Taiwan,max_eez,0.8695392561504366,0.8920818004376916,NA,-2.53,NA,NA,-2.53
Brunei Darussalam,Taiwan,mean_eez,0.8695392561504366,0.8920818004376916,NA,-2.53,NA,NA,-2.53
Brunei Darussalam,Taiwan,min_eez,0.8695392561504366,0.8920818004376916,NA,-2.53,NA,NA,-2.53
Brunei Darussalam,Taiwan,n_per,58.333333333333336,NA,NA,58.333333333333336,NA,NA,58.333333333333336
Brunei Darussalam,Taiwan,n_spp,1,1,NA,0,NA,NA,0
Brunei Darussalam,Taiwan,n_stock,1,1,NA,0,NA,NA,0
Brunei Darussalam,Taiwan,sd_eez,NA,NA,NA,NA,NA,NA,NA
Brunei Darussalam,Vietnam,max_eez,0.03944279880791627,0.044223836362259475,0.03622463966728295,-10.81,-18.09,-18.09,-10.81
Brunei Darussalam,Vietnam,mean_eez,0.03607844991665623,0.03636357122403637,0.026243769714067333,-0.78,-27.83,-27.83,-0.78
Brunei Darussalam,Vietnam,min_eez,0.014464651443252027,0.012896937359050044,0.01626289976085172,12.16,26.1,26.1,12.16
Brunei Darussalam,Vietnam,n_per,58.333333333333336,NA,16.666666666666664,58.333333333333336,16.666666666666664,16.666666666666664,58.333333333333336
Brunei Darussalam,Vietnam,n_spp,5,6,2,-16.67,-66.67,-66.67,-16.67
Brunei Darussalam,Vietnam,n_stock,5,6,2,-16.67,-66.67,-66.67,-16.67
Brunei Darussalam,Vietnam,sd_eez,0.010442130550671513,0.011989117421339516,0.01411508165211964,-12.9,17.73,17.73,-12.9
Bulgaria,Romania,max_eez,0.7155131874607734,0.5925801600577665,0.7633231071829529,20.75,28.81,28.81,20.75
Bulgaria,Romania,mean_eez,0.5138259196598801,0.4658908203494959,0.43106098746029503,10.29,-7.48,-7.48,10.29
Bulgaria,Romania,min_eez,0.4225199348482508,0.2641565333510945,0.3926577485225133,59.95,48.65,48.65,59.95
Bulgaria,Romania,n_per,50,NA,54.54545454545454,50,54.54545454545454,54.54545454545454,50
Bulgaria,Romania,n_spp,7,13,7,-46.15,-46.15,-46.15,-46.15
Bulgaria,Romania,n_stock,7,13,7,-46.15,-46.15,-46.15,-46.15
Bulgaria,Romania,sd_eez,0.1057394354451238,0.12190229301633641,0.13986393446887166,-13.26,14.73,14.73,-13.26
Bulgaria,Turkey (Black Sea),max_eez,0.2839401864564987,0.6090017118467204,0.2754551758418161,-53.38,-54.77,-54.77,-53.38
Bulgaria,Turkey (Black Sea),mean_eez,0.2736758533251641,0.33491433534003234,0.2421632150483943,-18.28,-27.69,-27.69,-18.28
Bulgaria,Turkey (Black Sea),min_eez,0.2634115201938295,0.2815806674859057,0.2088712542549725,-6.45,-25.82,-25.82,-6.45
Bulgaria,Turkey (Black Sea),n_per,50,NA,54.54545454545454,50,54.54545454545454,54.54545454545454,50
Bulgaria,Turkey (Black Sea),n_spp,2,3,2,-33.33,-33.33,-33.33,-33.33
Bulgaria,Turkey (Black Sea),n_stock,2,3,2,-33.33,-33.33,-33.33,-33.33
Bulgaria,Turkey (Black Sea),sd_eez,0.014515959123048885,0.17567626968253272,0.04708194247205047,-91.74,-73.2,-73.2,-91.74
Bulgaria,Ukraine,max_eez,0.8825412734935278,0.5460330272470354,0.9427242981401118,61.63,72.65,72.65,61.63
Bulgaria,Ukraine,mean_eez,0.5896871773945616,0.19383265638973501,0.1919829905284967,204.22,-0.95,-0.95,100
Bulgaria,Ukraine,min_eez,0.29683308129559516,0.10908835625590935,0.1898146515855683,172.1,74,74,100
Bulgaria,Ukraine,n_per,50,NA,54.54545454545454,50,54.54545454545454,54.54545454545454,50
Bulgaria,Ukraine,n_spp,2,6,3,-66.67,-50,-50,-66.67
Bulgaria,Ukraine,n_stock,2,6,3,-66.67,-50,-50,-66.67
Bulgaria,Ukraine,sd_eez,0.41415823449967193,0.15632237238668747,0.43406799554199205,164.94,177.67,100,100
Cambodia,Thailand (Gulf of Thailand),max_eez,0.35347295046780525,0.3249686948317765,0.3268402520231689,8.77,0.58,0.58,8.77
Cambodia,Thailand (Gulf of Thailand),mean_eez,0.28513627888680665,0.2734846313219426,0.29328052567381246,4.26,7.24,7.24,4.26
Cambodia,Thailand (Gulf of Thailand),min_eez,0.26025243387819474,0.2318690049917039,0.2666977180384126,12.24,15.02,15.02,12.24
Cambodia,Thailand (Gulf of Thailand),n_per,71.42857142857143,NA,21.428571428571427,71.42857142857143,21.428571428571427,21.428571428571427,71.42857142857143
Cambodia,Thailand (Gulf of Thailand),n_spp,20,27,6,-25.93,-77.78,-77.78,-25.93
Cambodia,Thailand (Gulf of Thailand),n_stock,20,27,6,-25.93,-77.78,-77.78,-25.93
Cambodia,Thailand (Gulf of Thailand),sd_eez,0.023546615795456395,0.018856573695718103,0.019551112754336585,24.87,3.68,3.68,24.87
Cambodia,Vietnam,max_eez,0.4158803392491818,0.2599356014237747,0.10264934000641995,59.99,-60.51,-60.51,59.99
Cambodia,Vietnam,mean_eez,0.1915396641539164,0.19365233664453926,0.08600417812650772,-1.09,-55.59,-55.59,-1.09
Cambodia,Vietnam,min_eez,0.04033613431029526,0.04890492809825464,0.04579957095728713,-17.52,-6.35,-6.35,-17.52
Cambodia,Vietnam,n_per,71.42857142857143,NA,21.428571428571427,71.42857142857143,21.428571428571427,21.428571428571427,71.42857142857143
Cambodia,Vietnam,n_spp,10,15,3,-33.33,-80,-80,-33.33
Cambodia,Vietnam,n_stock,10,15,3,-33.33,-80,-80,-33.33
Cambodia,Vietnam,sd_eez,0.10309495377870412,0.06609493113230722,0.029227179395725614,55.98,-55.78,-55.78,55.98
Cameroon,Equatorial Guinea,max_eez,0.6055132398605045,0.5481997224738416,0.6306459135493638,10.45,15.04,15.04,10.45
Cameroon,Equatorial Guinea,mean_eez,0.42968376607552894,0.37354288560411897,0.4903900935561852,15.03,31.28,31.28,15.03
Cameroon,Equatorial Guinea,min_eez,0.32673852941059384,0.11682483435626763,0.2062480528087165,179.68,76.54,76.54,100
Cameroon,Equatorial Guinea,n_per,72.72727272727273,NA,81.81818181818183,72.72727272727273,81.81818181818183,81.81818181818183,72.72727272727273
Cameroon,Equatorial Guinea,n_spp,11,13,13,-15.38,0,0,-15.38
Cameroon,Equatorial Guinea,n_stock,11,13,13,-15.38,0,0,-15.38
Cameroon,Equatorial Guinea,sd_eez,0.0844947401628231,0.12480724849193119,0.11690722780503979,-32.3,-6.33,-6.33,-32.3
Cameroon,Nigeria,max_eez,0.278085311637455,0.28366366697540507,0.27555913862698533,-1.97,-2.86,-2.86,-1.97
Cameroon,Nigeria,mean_eez,0.2563254528587082,0.23957787742621195,0.25707566568314727,6.99,7.3,7.3,6.99
Cameroon,Nigeria,min_eez,0.21549924094260484,0.03175589159007627,0.21959759242745444,578.61,591.52,100,100
Cameroon,Nigeria,n_per,72.72727272727273,NA,81.81818181818183,72.72727272727273,81.81818181818183,81.81818181818183,72.72727272727273
Cameroon,Nigeria,n_spp,5,9,5,-44.44,-44.44,-44.44,-44.44
Cameroon,Nigeria,n_stock,5,9,5,-44.44,-44.44,-44.44,-44.44
Cameroon,Nigeria,sd_eez,0.024701122841413663,0.09195903838379171,0.02222970825098084,-73.14,-75.83,-75.83,-73.14
Canada (Arctic),Greenland,max_eez,NA,0.9564577745625282,NA,NA,NA,NA,NA
Canada (Arctic),Greenland,mean_eez,NA,0.014021510020064317,NA,NA,NA,NA,NA
Canada (Arctic),Greenland,min_eez,NA,0.013772816977975619,NA,NA,NA,NA,NA
Canada (Arctic),Greenland,n_per,NA,NA,NA,NA,NA,NA,NA
Canada (Arctic),Greenland,n_spp,NA,3,NA,NA,NA,NA,NA
Canada (Arctic),Greenland,n_stock,NA,3,NA,NA,NA,NA,NA
Canada (Arctic),Greenland,sd_eez,NA,0.5441876367316044,NA,NA,NA,NA,NA
Canada (Arctic),"USA (Alaska, Arctic)",max_eez,0.9252501593270099,0.9409079316621249,0.920999194486005,-1.66,-2.12,-2.12,-1.66
Canada (Arctic),"USA (Alaska, Arctic)",mean_eez,0.9252501593270099,0.9409079316621249,0.920999194486005,-1.66,-2.12,-2.12,-1.66
Canada (Arctic),"USA (Alaska, Arctic)",min_eez,0.9252501593270099,0.9409079316621249,0.920999194486005,-1.66,-2.12,-2.12,-1.66
Canada (Arctic),"USA (Alaska, Arctic)",n_per,25,NA,25,25,25,25,25
Canada (Arctic),"USA (Alaska, Arctic)",n_spp,1,1,1,0,0,0,0
Canada (Arctic),"USA (Alaska, Arctic)",n_stock,1,1,1,0,0,0,0
Canada (Arctic),"USA (Alaska, Arctic)",sd_eez,NA,NA,NA,NA,NA,NA,NA
Canada (East Coast),Greenland,max_eez,0.9849892489204676,0.9729247065696973,0.987722162161784,1.24,1.52,1.52,1.24
Canada (East Coast),Greenland,mean_eez,0.9515773809465189,0.9318596829211739,0.9486409419210927,2.12,1.8,1.8,2.12
Canada (East Coast),Greenland,min_eez,0.7476750180652898,0.7115912253921957,0.743120017101989,5.07,4.43,4.43,5.07
Canada (East Coast),Greenland,n_per,71.05263157894737,NA,71.05263157894737,71.05263157894737,71.05263157894737,71.05263157894737,71.05263157894737
Canada (East Coast),Greenland,n_spp,6,9,7,-33.33,-22.22,-22.22,-33.33
Canada (East Coast),Greenland,n_stock,6,9,7,-33.33,-22.22,-22.22,-33.33
Canada (East Coast),Greenland,sd_eez,0.10967029304426278,0.10080454569830231,0.10238161405139747,8.79,1.56,1.56,8.79
Canada (East Coast),USA (East Coast),max_eez,0.9035562971262404,0.9052014048535252,0.9258735877506921,-0.18,2.28,2.28,-0.18
Canada (East Coast),USA (East Coast),mean_eez,0.6333134126020123,0.561742066312827,0.692663023622583,12.74,23.31,23.31,12.74
Canada (East Coast),USA (East Coast),min_eez,0.005977482279432238,0.007662738919460326,0.11494543053246384,-21.99,1400.06,100,-21.99
Canada (East Coast),USA (East Coast),n_per,71.05263157894737,NA,71.05263157894737,71.05263157894737,71.05263157894737,71.05263157894737,71.05263157894737
Canada (East Coast),USA (East Coast),n_spp,21,29,20,-27.59,-31.03,-31.03,-27.59
Canada (East Coast),USA (East Coast),n_stock,21,29,20,-27.59,-31.03,-31.03,-27.59
Canada (East Coast),USA (East Coast),sd_eez,0.27171958961168746,0.28086516924932553,0.26499963668238347,-3.26,-5.65,-5.65,-3.26
Canada (Pacific),"USA (Alaska, Subarctic)",max_eez,0.6338329391740806,0.5774388935231958,0.6302138464353699,9.77,9.14,9.14,9.77
Canada (Pacific),"USA (Alaska, Subarctic)",mean_eez,0.5243827884383546,0.48888638215225055,0.5429594283484109,7.26,11.06,11.06,7.26
Canada (Pacific),"USA (Alaska, Subarctic)",min_eez,0.36868518779654147,0.3286903519052531,0.37128752252380537,12.17,12.96,12.96,12.17
Canada (Pacific),"USA (Alaska, Subarctic)",n_per,54.166666666666664,NA,58.333333333333336,54.166666666666664,58.333333333333336,58.333333333333336,54.166666666666664
Canada (Pacific),"USA (Alaska, Subarctic)",n_spp,3,3,3,0,0,0,0
Canada (Pacific),"USA (Alaska, Subarctic)",n_stock,3,3,3,0,0,0,0
Canada (Pacific),"USA (Alaska, Subarctic)",sd_eez,0.13324439225364293,0.12608208459442316,0.13173674376036382,5.68,4.48,4.48,5.68
Canada (Pacific),USA (West Coast),max_eez,0.8289636276524416,0.7898799372983516,0.7847775255403079,4.95,-0.65,-0.65,4.95
Canada (Pacific),USA (West Coast),mean_eez,0.6736640922316031,0.6500194058296148,0.6800190563770141,3.64,4.62,4.62,3.64
Canada (Pacific),USA (West Coast),min_eez,0.2837150681691101,0.3189462284660443,0.28102520972645734,-11.05,-11.89,-11.89,-11.05
Canada (Pacific),USA (West Coast),n_per,54.166666666666664,NA,58.333333333333336,54.166666666666664,58.333333333333336,58.333333333333336,54.166666666666664
Canada (Pacific),USA (West Coast),n_spp,10,21,11,-52.38,-47.62,-47.62,-52.38
Canada (Pacific),USA (West Coast),n_stock,10,21,11,-52.38,-47.62,-47.62,-52.38
Canada (Pacific),USA (West Coast),sd_eez,0.1560529400665654,0.10516063815039405,0.14886156636718414,48.39,41.56,41.56,48.39
Canary Isl. (Spain),Madeira Isl. (Portugal),max_eez,0.9263444619459544,0.9221343987433146,0.9262361592335553,0.46,0.44,0.44,0.46
Canary Isl. (Spain),Madeira Isl. (Portugal),mean_eez,0.7949218652498251,0.7713535919787902,0.7306753444124927,3.06,-5.27,-5.27,3.06
Canary Isl. (Spain),Madeira Isl. (Portugal),min_eez,0.7416888240038881,0.4851682694368404,0.4802560014473567,52.87,-1.01,-1.01,52.87
Canary Isl. (Spain),Madeira Isl. (Portugal),n_per,45.45454545454545,NA,58.67768595041323,45.45454545454545,58.67768595041323,58.67768595041323,45.45454545454545
Canary Isl. (Spain),Madeira Isl. (Portugal),n_spp,4,22,7,-81.82,-68.18,-68.18,-81.82
Canary Isl. (Spain),Madeira Isl. (Portugal),n_stock,4,22,7,-81.82,-68.18,-68.18,-81.82
Canary Isl. (Spain),Madeira Isl. (Portugal),sd_eez,0.08790723666351713,0.1643577708100563,0.15172339090525908,-46.51,-7.69,-7.69,-46.51
Canary Isl. (Spain),Morocco (Central),max_eez,0.7348477845688957,0.9633246696021479,0.9527505712496821,-23.72,-1.1,-1.1,-23.72
Canary Isl. (Spain),Morocco (Central),mean_eez,0.4083326803099497,0.4162037446625134,0.4197371857770607,-1.89,0.85,0.85,-1.89
Canary Isl. (Spain),Morocco (Central),min_eez,0.27290250389679155,0.25408701818312307,0.25678086698452246,7.41,1.06,1.06,7.41
Canary Isl. (Spain),Morocco (Central),n_per,45.45454545454545,NA,58.67768595041323,45.45454545454545,58.67768595041323,58.67768595041323,45.45454545454545
Canary Isl. (Spain),Morocco (Central),n_spp,24,52,31,-53.85,-40.38,-40.38,-53.85
Canary Isl. (Spain),Morocco (Central),n_stock,24,52,31,-53.85,-40.38,-40.38,-53.85
Canary Isl. (Spain),Morocco (Central),sd_eez,0.16068987374331595,0.16724503997055273,0.17253754700044258,-3.92,3.16,3.16,-3.92
Canary Isl. (Spain),Morocco (South),max_eez,0.9767231414862565,0.9239382532694561,0.9913866451863462,5.71,7.3,7.3,5.71
Canary Isl. (Spain),Morocco (South),mean_eez,0.5139283025772852,0.34279675861808756,0.45145953541416384,49.92,31.7,31.7,49.92
Canary Isl. (Spain),Morocco (South),min_eez,0.07866840122291519,0.06827642656309553,0.07217780654935096,15.22,5.71,5.71,15.22
Canary Isl. (Spain),Morocco (South),n_per,45.45454545454545,NA,58.67768595041323,45.45454545454545,58.67768595041323,58.67768595041323,45.45454545454545
Canary Isl. (Spain),Morocco (South),n_spp,27,47,33,-42.55,-29.79,-29.79,-42.55
Canary Isl. (Spain),Morocco (South),n_stock,27,47,33,-42.55,-29.79,-29.79,-42.55
Canary Isl. (Spain),Morocco (South),sd_eez,0.19616245825046252,0.18320081750944242,0.20631122986797779,7.08,12.61,12.61,7.08
Cape Verde,Gambia,max_eez,0.8168603300803855,0.9633296287538591,0.8290447775978408,-15.2,-13.94,-13.94,-15.2
Cape Verde,Gambia,mean_eez,0.7930291326445466,0.7210523176970538,0.8237516080283847,9.98,14.24,14.24,9.98
Cape Verde,Gambia,min_eez,0.032428893412125674,6.262984312549826e-4,0.026122140147279618,5077.87,4070.88,100,100
Cape Verde,Gambia,n_per,52.17391304347826,NA,65.21739130434783,52.17391304347826,65.21739130434783,65.21739130434783,52.17391304347826
Cape Verde,Gambia,n_spp,3,5,3,-40,-40,-40,-40
Cape Verde,Gambia,n_stock,3,5,3,-40,-40,-40,-40
Cape Verde,Gambia,sd_eez,0.4461713663166265,0.42670479318498467,0.462047174252253,4.56,8.28,8.28,4.56
Cape Verde,Mauritania,max_eez,0.4154974837036821,0.7867821931899756,0.7934224246358397,-47.19,0.84,0.84,-47.19
Cape Verde,Mauritania,mean_eez,0.36967773624735406,0.37312480764185674,0.4127797310336627,-0.92,10.63,10.63,-0.92
Cape Verde,Mauritania,min_eez,0.23370751352455657,5.671275264017508e-4,0.3098277026078947,41108.99,54531.05,100,100
Cape Verde,Mauritania,n_per,52.17391304347826,NA,65.21739130434783,52.17391304347826,65.21739130434783,65.21739130434783,52.17391304347826
Cape Verde,Mauritania,n_spp,4,9,5,-55.56,-44.44,-44.44,-55.56
Cape Verde,Mauritania,n_stock,4,9,5,-55.56,-44.44,-44.44,-55.56
Cape Verde,Mauritania,sd_eez,0.08531181578019395,0.20144325021198356,0.1884051790806299,-57.65,-6.47,-6.47,-57.65
Cape Verde,Senegal,max_eez,0.5490281106644939,0.5043110761917898,0.5621621625215232,8.87,11.47,11.47,8.87
Cape Verde,Senegal,mean_eez,0.4454318803167787,0.39820832561780223,0.4419171921008142,11.86,10.98,10.98,11.86
Cape Verde,Senegal,min_eez,0.25706690602885895,2.2014115491361802e-4,0.2585004345351999,116673.67,117324.86,100,100
Cape Verde,Senegal,n_per,52.17391304347826,NA,65.21739130434783,52.17391304347826,65.21739130434783,65.21739130434783,52.17391304347826
Cape Verde,Senegal,n_spp,5,9,7,-44.44,-22.22,-22.22,-44.44
Cape Verde,Senegal,n_stock,5,9,7,-44.44,-22.22,-22.22,-44.44
Cape Verde,Senegal,sd_eez,0.11479314222713362,0.15267923120201438,0.10419833566719143,-24.81,-31.75,-31.75,-24.81
Cayman Isl. (UK),Cuba,max_eez,0.3656415711259744,0.3480384412214053,0.37192027488338525,5.06,6.86,6.86,5.06
Cayman Isl. (UK),Cuba,mean_eez,0.25799748073267575,0.2634836381765935,0.26252992577318074,-2.08,-0.36,-0.36,-2.08
Cayman Isl. (UK),Cuba,min_eez,0.2570165455086828,0.26006013218626584,0.25689702330348446,-1.17,-1.22,-1.22,-1.17
Cayman Isl. (UK),Cuba,n_per,77.77777777777779,NA,88.88888888888889,77.77777777777779,88.88888888888889,88.88888888888889,77.77777777777779
Cayman Isl. (UK),Cuba,n_spp,3,4,3,-25,-25,-25,-25
Cayman Isl. (UK),Cuba,n_stock,3,4,3,-25,-25,-25,-25
Cayman Isl. (UK),Cuba,sd_eez,0.06243344272219226,0.04293238849013173,0.06484382066768671,45.42,51.04,51.04,45.42
Cayman Isl. (UK),Honduras (Caribbean),max_eez,0.4226996173961074,0.4129626941466533,0.4272275110541066,2.36,3.45,3.45,2.36
Cayman Isl. (UK),Honduras (Caribbean),mean_eez,0.39976666606956174,0.3877257465769368,0.4048322877577015,3.11,4.41,4.41,3.11
Cayman Isl. (UK),Honduras (Caribbean),min_eez,0.3951356137590672,0.3797856839839742,0.40063252313227526,4.04,5.49,5.49,4.04
Cayman Isl. (UK),Honduras (Caribbean),n_per,77.77777777777779,NA,88.88888888888889,77.77777777777779,88.88888888888889,88.88888888888889,77.77777777777779
Cayman Isl. (UK),Honduras (Caribbean),n_spp,3,4,4,-25,0,0,-25
Cayman Isl. (UK),Honduras (Caribbean),n_stock,3,4,4,-25,0,0,-25
Cayman Isl. (UK),Honduras (Caribbean),sd_eez,0.014759975149883184,0.014437433476590811,0.012099036617215392,2.23,-16.2,-16.2,2.23
Cayman Isl. (UK),Jamaica,max_eez,0.3509171166939864,0.3412839297295317,0.35935811385143307,2.82,5.3,5.3,2.82
Cayman Isl. (UK),Jamaica,mean_eez,0.3509171166939864,0.3412839297295317,0.35935811385143307,2.82,5.3,5.3,2.82
Cayman Isl. (UK),Jamaica,min_eez,0.3509171166939864,0.3412839297295317,0.35935811385143307,2.82,5.3,5.3,2.82
Cayman Isl. (UK),Jamaica,n_per,77.77777777777779,NA,88.88888888888889,77.77777777777779,88.88888888888889,88.88888888888889,77.77777777777779
Cayman Isl. (UK),Jamaica,n_spp,1,1,1,0,0,0,0
Cayman Isl. (UK),Jamaica,n_stock,1,1,1,0,0,0,0
Cayman Isl. (UK),Jamaica,sd_eez,NA,NA,NA,NA,NA,NA,NA
Chagos Archipelago (UK),Maldives,max_eez,0.4027173936517336,0.4691930911400647,0.4927172185791618,-14.17,5.01,5.01,-14.17
Chagos Archipelago (UK),Maldives,mean_eez,0.4027173936517336,0.41248384323174353,0.4243792585419903,-2.37,2.88,2.88,-2.37
Chagos Archipelago (UK),Maldives,min_eez,0.4027173936517336,0.3205972840320408,0.4126287638125922,25.61,28.71,28.71,25.61
