eez_name,eez_neighbour,variable,early,historical,mid,per_early,per_mid,per_mid_plot,per_early_plot
Denmark (North Sea),Sweden (West Coast),n_spp,16,16,16,0,0,0,0
Denmark (North Sea),Sweden (West Coast),sd_eez,0.08901550267600618,0.11045022958742379,0.07729038112154772,-19.41,-30.02,-30.02,-19.41
Denmark (North Sea),United Kingdom,max_eez,0.20441500127884937,0.17724148565011877,0.22623098501055106,15.33,27.64,27.64,15.33
Denmark (North Sea),United Kingdom,mean_eez,0.12347685060293889,0.11251082246978134,0.1305182446103456,9.75,16.01,16.01,9.75
Denmark (North Sea),United Kingdom,min_eez,0.07019327136555403,0.04945875195890303,0.06266148409488291,41.92,26.69,26.69,41.92
Denmark (North Sea),United Kingdom,n_spp,6,6,6,0,0,0,0
Denmark (North Sea),United Kingdom,sd_eez,0.04948588700510609,0.04830802787868717,0.059726283215907894,2.44,23.64,23.64,2.44
Djibouti,Eritrea,max_eez,0.5858501031991744,0.6655274146695715,0.5140793773649811,-11.97,-22.76,-22.76,-11.97
Djibouti,Eritrea,mean_eez,0.26893660344628506,0.2891115191856497,0.24435258941618113,-6.98,-15.48,-15.48,-6.98
Djibouti,Eritrea,min_eez,0.15384615384615385,0.15486850533321533,0.14729906607418483,-0.66,-4.89,-4.89,-0.66
Djibouti,Eritrea,n_spp,4,4,4,0,0,0,0
Djibouti,Eritrea,sd_eez,0.2114117399257439,0.2510461359153079,0.17988927771913907,-15.79,-28.34,-28.34,-15.79
Djibouti,Somalia,max_eez,0.0913657238801305,0.0961735605836412,0.08851787058585964,-5,-7.96,-7.96,-5
Djibouti,Somalia,mean_eez,0.060282147886034004,0.061823202849423,0.056186918682182396,-2.49,-9.12,-9.12,-2.49
Djibouti,Somalia,min_eez,0.013984208322235911,0.013875417038858848,0.013233273760810283,0.78,-4.63,-4.63,0.78
Djibouti,Somalia,n_spp,3,3,3,0,0,0,0
Djibouti,Somalia,sd_eez,0.04087275842945357,0.04280086033537119,0.038750146257642636,-4.5,-9.46,-9.46,-4.5
Djibouti,Yemen (Arabian Sea),max_eez,0.633547619047619,0.5828350970017637,0.6237857142857143,8.7,7.03,7.03,8.7
Djibouti,Yemen (Arabian Sea),mean_eez,0.20506692879850524,0.19427242254658736,0.2051657745990763,5.56,5.61,5.61,5.56
Djibouti,Yemen (Arabian Sea),min_eez,0.10806233115359026,0.10867609694594974,0.09782030640480306,-0.56,-9.99,-9.99,-0.56
Djibouti,Yemen (Arabian Sea),n_spp,13,13,13,0,0,0,0
Djibouti,Yemen (Arabian Sea),sd_eez,0.14347223268289983,0.12512678861615154,0.14411568974318653,14.66,15.18,15.18,14.66
Djibouti,Yemen (Red Sea),max_eez,0.6594799522373052,0.7667616334283001,0.5605865070387129,-13.99,-26.89,-26.89,-13.99
Djibouti,Yemen (Red Sea),mean_eez,0.31463108114167826,0.3258433347108275,0.30471781731392367,-3.44,-6.48,-6.48,-3.44
Djibouti,Yemen (Red Sea),min_eez,0.26666666666666666,0.2667542811628833,0.25334077640112124,-0.03,-5.03,-5.03,-0.03
Djibouti,Yemen (Red Sea),n_spp,13,13,13,0,0,0,0
Djibouti,Yemen (Red Sea),sd_eez,0.10541755882755775,0.13373314251647517,0.08119761557707753,-21.17,-39.28,-39.28,-21.17
Dominica,Guadeloupe (France),max_eez,0.5252554302422724,0.5009112286890065,0.5042261904761904,4.86,0.66,0.66,4.86
Dominica,Guadeloupe (France),mean_eez,0.35546639648582745,0.36130643218691716,0.3623762846085582,-1.62,0.3,0.3,-1.62
Dominica,Guadeloupe (France),min_eez,0.25,0.2802762656053383,0.26,-10.8,-7.23,-7.23,-10.8
Dominica,Guadeloupe (France),n_spp,25,23,24,8.7,4.35,4.35,8.7
Dominica,Guadeloupe (France),sd_eez,0.06585739673463188,0.05751579907497517,0.05905975602565694,14.5,2.68,2.68,14.5
Dominica,Martinique (France),max_eez,0.7397916666666666,0.75,0.6973233345601767,-1.36,-7.02,-7.02,-1.36
Dominica,Martinique (France),mean_eez,0.4669650526827751,0.46799987615960786,0.4549879013015189,-0.22,-2.78,-2.78,-0.22
Dominica,Martinique (France),min_eez,0.3333333333333333,0.33487654320987653,0.2,-0.46,-40.28,-40.28,-0.46
Dominica,Martinique (France),n_spp,24,25,25,-4,0,0,-4
Dominica,Martinique (France),sd_eez,0.07637222094100839,0.0790556978574767,0.08753462531332504,-3.39,10.73,10.73,-3.39
Dominica,Venezuela,max_eez,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0,0
Dominica,Venezuela,mean_eez,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0,0
Dominica,Venezuela,min_eez,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0,0
Dominica,Venezuela,n_spp,1,1,1,0,0,0,0
Dominica,Venezuela,sd_eez,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,Aruba (Netherlands),max_eez,0.8843897069091566,0.9042695983825015,0.8852664712145856,-2.2,-2.1,-2.1,-2.2
Dominican Republic,Aruba (Netherlands),mean_eez,0.867610614309365,0.8774591327293375,0.8644103792111081,-1.12,-1.49,-1.49,-1.12
Dominican Republic,Aruba (Netherlands),min_eez,0.7688996091547102,0.8452131689321982,0.7214625634594338,-9.03,-14.64,-14.64,-9.03
Dominican Republic,Aruba (Netherlands),n_spp,18,18,18,0,0,0,0
Dominican Republic,Aruba (Netherlands),sd_eez,0.02874584388361769,0.011904041970547775,0.03825977044200451,141.48,221.4,50,50
Dominican Republic,Colombia (Caribbean),max_eez,0.4128506008085076,0.4191730661293294,0.41407582215463384,-1.51,-1.22,-1.22,-1.51
Dominican Republic,Colombia (Caribbean),mean_eez,0.3762460960581355,0.39819515385683496,0.3711334483991864,-5.51,-6.8,-6.8,-5.51
Dominican Republic,Colombia (Caribbean),min_eez,0.24378142402470915,0.3708790033431943,0.21879176102949202,-34.27,-41.01,-41.01,-34.27
Dominican Republic,Colombia (Caribbean),n_spp,9,9,9,0,0,0,0
Dominican Republic,Colombia (Caribbean),sd_eez,0.053007030025284174,0.014815460529395906,0.061259526081932254,257.78,313.48,50,50
Dominican Republic,Haiti,max_eez,0.6856654777269148,0.6524470363912396,0.6894380223976116,5.09,5.67,5.67,5.09
Dominican Republic,Haiti,mean_eez,0.617047907944654,0.6114318208173108,0.6157860937526617,0.92,0.71,0.71,0.92
Dominican Republic,Haiti,min_eez,0.5354402217124747,0.5471698113207547,0.5269451491144753,-2.14,-3.7,-3.7,-2.14
Dominican Republic,Haiti,n_spp,17,17,17,0,0,0,0
Dominican Republic,Haiti,sd_eez,0.048230370215102875,0.04173947651780393,0.05065241719952721,15.55,21.35,21.35,15.55
Dominican Republic,Puerto Rico (USA),max_eez,0.7616142911056027,0.7354738772654135,0.7768181818181819,3.55,5.62,5.62,3.55
Dominican Republic,Puerto Rico (USA),mean_eez,0.625322054983407,0.6261288004285015,0.624289035083966,-0.13,-0.29,-0.29,-0.13
Dominican Republic,Puerto Rico (USA),min_eez,0.5294117647058824,0.536452936793279,0.5294117647058824,-1.31,-1.31,-1.31,-1.31
Dominican Republic,Puerto Rico (USA),n_spp,20,20,20,0,0,0,0
Dominican Republic,Puerto Rico (USA),sd_eez,0.04090992207591015,0.03579013601048135,0.04471673411945104,14.31,24.94,24.94,14.31
Dominican Republic,Turks & Caicos Isl. (UK),max_eez,0.6695321916343588,0.6653272410216854,0.6762471799313925,0.63,1.64,1.64,0.63
Dominican Republic,Turks & Caicos Isl. (UK),mean_eez,0.633615829451539,0.6394593673637083,0.6330890409403612,-0.91,-1,-1,-0.91
Dominican Republic,Turks & Caicos Isl. (UK),min_eez,0.5002508010837563,0.5626714203444806,0.49583021445585257,-11.09,-11.88,-11.88,-11.09
Dominican Republic,Turks & Caicos Isl. (UK),n_spp,15,15,15,0,0,0,0
Dominican Republic,Turks & Caicos Isl. (UK),sd_eez,0.03898786128122108,0.02405902982718404,0.0401114666758128,62.05,66.72,50,50
Dominican Republic,Venezuela,max_eez,0.37037037037037035,0.37037037037037035,0.37037037037037035,0,0,0,0
Dominican Republic,Venezuela,mean_eez,0.2669654507875624,0.2645925390357948,0.2648307567391946,0.9,0.09,0.09,0.9
Dominican Republic,Venezuela,min_eez,0.21415874281453945,0.22475083475809007,0.20778208649159735,-4.71,-7.55,-7.55,-4.71
Dominican Republic,Venezuela,n_spp,7,7,7,0,0,0,0
Dominican Republic,Venezuela,sd_eez,0.05362390627935241,0.05277198434192314,0.05539653001693794,1.61,4.97,4.97,1.61
Ecuador,Colombia (Pacific),max_eez,0.9347212728422029,0.9384879114478345,0.9207836334028329,-0.4,-1.89,-1.89,-0.4
Ecuador,Colombia (Pacific),mean_eez,0.5706416807259831,0.5878188243791695,0.5485849572531941,-2.92,-6.67,-6.67,-2.92
Ecuador,Colombia (Pacific),min_eez,0.4001146876222413,0.4027668836822476,0.40001745675848815,-0.66,-0.68,-0.68,-0.66
Ecuador,Colombia (Pacific),n_spp,13,14,13,-7.14,-7.14,-7.14,-7.14
Ecuador,Colombia (Pacific),sd_eez,0.21846250913528828,0.20745547529709582,0.20748997886226445,5.31,0.02,0.02,5.31
Ecuador,Peru,max_eez,0.8858518876030318,0.9110434413413723,0.8799582103759449,-2.77,-3.41,-3.41,-2.77
Ecuador,Peru,mean_eez,0.42184097895705475,0.44027057860635055,0.4214484262822139,-4.19,-4.28,-4.28,-4.19
Ecuador,Peru,min_eez,0.20890168948092802,0.16074683769126247,0.21008059903884632,29.96,30.69,30.69,29.96
Ecuador,Peru,n_spp,10,11,10,-9.09,-9.09,-9.09,-9.09
Ecuador,Peru,sd_eez,0.23886921211392742,0.27157244351964116,0.25166169165437774,-12.04,-7.33,-7.33,-12.04
Egypt (Mediterranean),Crete (Greece),max_eez,0.9434302979667872,0.7495761321043898,0.9389463917331732,25.86,25.26,25.26,25.86
Egypt (Mediterranean),Crete (Greece),mean_eez,0.6347807774408247,0.6225667806341963,0.611463121472547,1.96,-1.78,-1.78,1.96
Egypt (Mediterranean),Crete (Greece),min_eez,0.29036169950738916,0.29597073013467073,0.22302414992414993,-1.9,-24.65,-24.65,-1.9
Egypt (Mediterranean),Crete (Greece),n_spp,16,17,16,-5.88,-5.88,-5.88,-5.88
Egypt (Mediterranean),Crete (Greece),sd_eez,0.1306544777389959,0.10638376438706826,0.14725013926769207,22.81,38.41,38.41,22.81
Egypt (Mediterranean),Cyprus (South),max_eez,0.8916606201718287,0.8242367360128771,0.8326329509660937,8.18,1.02,1.02,8.18
Egypt (Mediterranean),Cyprus (South),mean_eez,0.7579760150313626,0.7637138601567007,0.7490434698437525,-0.75,-1.92,-1.92,-0.75
Egypt (Mediterranean),Cyprus (South),min_eez,0.4571327561327561,0.5609333965732315,0.5216071428571428,-18.5,-7.01,-7.01,-18.5
Egypt (Mediterranean),Cyprus (South),n_spp,21,22,20,-4.55,-9.09,-9.09,-4.55
Egypt (Mediterranean),Cyprus (South),sd_eez,0.09961352722669498,0.07350116083081236,0.08739459366623949,35.53,18.9,18.9,35.53
Egypt (Mediterranean),Gaza Strip,max_eez,0.958686836416248,0.9602831494304458,0.9553114587023388,-0.17,-0.52,-0.52,-0.17
Egypt (Mediterranean),Gaza Strip,mean_eez,0.8960959320644797,0.9211434547344493,0.9076281794229295,-2.72,-1.47,-1.47,-2.72
Egypt (Mediterranean),Gaza Strip,min_eez,0.5639908702408702,0.9033458531663038,0.7554513387846721,-37.57,-16.37,-16.37,-37.57
Egypt (Mediterranean),Gaza Strip,n_spp,14,15,14,-6.67,-6.67,-6.67,-6.67
Egypt (Mediterranean),Gaza Strip,sd_eez,0.09634937970095048,0.01233539180336298,0.04558298585438931,681.08,269.53,50,50
Egypt (Mediterranean),Greece,max_eez,0.3712744646396861,0.3478224301223786,0.37149262954849793,6.74,6.81,6.81,6.74
Egypt (Mediterranean),Greece,mean_eez,0.23366777344977818,0.21635848419511688,0.22858154314552992,8,5.65,5.65,8
Egypt (Mediterranean),Greece,min_eez,0.16014768208063315,0.0699690015194398,0.164592782273437,128.88,135.24,50,50
Egypt (Mediterranean),Greece,n_spp,14,15,14,-6.67,-6.67,-6.67,-6.67
Egypt (Mediterranean),Greece,sd_eez,0.06205313843414539,0.06394449192507826,0.06270556032383805,-2.96,-1.94,-1.94,-2.96
Egypt (Mediterranean),Israel (Mediterranean),max_eez,0.9875,0.9785120826806432,0.9875,0.92,0.92,0.92,0.92
Egypt (Mediterranean),Israel (Mediterranean),mean_eez,0.8385619309430112,0.8441803739413698,0.852753558445264,-0.67,1.02,1.02,-0.67
Egypt (Mediterranean),Israel (Mediterranean),min_eez,0.5997571872571873,0.7428401176513135,0.7392505133426555,-19.26,-0.48,-0.48,-19.26
Egypt (Mediterranean),Israel (Mediterranean),n_spp,22,24,22,-8.33,-8.33,-8.33,-8.33
Egypt (Mediterranean),Israel (Mediterranean),sd_eez,0.0766255059270938,0.057146794798057836,0.05869971776322392,34.09,2.72,2.72,34.09
Egypt (Mediterranean),Libya,max_eez,0.7135897435897436,0.3867936903704535,0.7172619047619048,84.49,85.44,50,50
Egypt (Mediterranean),Libya,mean_eez,0.349092833670191,0.32639368142400904,0.349665514709601,6.95,7.13,7.13,6.95
Egypt (Mediterranean),Libya,min_eez,0.27790965384922794,0.27873573783242783,0.27173529611568564,-0.3,-2.51,-2.51,-0.3
Egypt (Mediterranean),Libya,n_spp,18,18,18,0,0,0,0
Egypt (Mediterranean),Libya,sd_eez,0.09805910019815736,0.028923435157306623,0.10135802107682577,239.03,250.44,50,50
Egypt (Red Sea),Saudi Arabia (Red Sea),max_eez,0.3399239091637574,0.3204311481747382,0.32797879150938336,6.08,2.36,2.36,6.08
Egypt (Red Sea),Saudi Arabia (Red Sea),mean_eez,0.26876206768345623,0.25914024322456997,0.27310158411036833,3.71,5.39,5.39,3.71
Egypt (Red Sea),Saudi Arabia (Red Sea),min_eez,0.162460296965554,0.16524230786678434,0.16551206799817433,-1.68,0.16,0.16,-1.68
Egypt (Red Sea),Saudi Arabia (Red Sea),n_spp,5,6,5,-16.67,-16.67,-16.67,-16.67
Egypt (Red Sea),Saudi Arabia (Red Sea),sd_eez,0.07013223263256697,0.06255219360460298,0.07003761125545407,12.12,11.97,11.97,12.12
Egypt (Red Sea),Sudan,max_eez,0.8677055052790347,0.709912626673204,0.8495066045066045,22.23,19.66,19.66,22.23
Egypt (Red Sea),Sudan,mean_eez,0.5633465901351223,0.5593951421628706,0.5656465026127189,0.71,1.12,1.12,0.71
Egypt (Red Sea),Sudan,min_eez,0.36026006928303,0.4160147005017669,0.3734198175433621,-13.4,-10.24,-10.24,-13.4
Egypt (Red Sea),Sudan,n_spp,11,11,11,0,0,0,0
Egypt (Red Sea),Sudan,sd_eez,0.13386287039957664,0.07584721446293965,0.12742526171398844,76.49,68,50,50
El Salvador,Guatemala (Pacific),max_eez,0.6330422373678952,0.6672365841705464,0.6756535588594412,-5.12,1.26,1.26,-5.12
El Salvador,Guatemala (Pacific),mean_eez,0.4947614612865401,0.5052183560288236,0.497402051120872,-2.07,-1.55,-1.55,-2.07
El Salvador,Guatemala (Pacific),min_eez,0.4479166666666667,0.4479166666666667,0.4479166666666667,0,0,0,0
El Salvador,Guatemala (Pacific),n_spp,16,16,16,0,0,0,0
El Salvador,Guatemala (Pacific),sd_eez,0.06480194729996863,0.07780792386210796,0.07383530718992233,-16.72,-5.11,-5.11,-16.72
El Salvador,Honduras (Pacific),max_eez,0.7805147575735811,0.8365895924406562,0.7809176467789913,-6.7,-6.65,-6.65,-6.7
El Salvador,Honduras (Pacific),mean_eez,0.7558002227211786,0.7854532831913105,0.7693752025261348,-3.78,-2.05,-2.05,-3.78
El Salvador,Honduras (Pacific),min_eez,0.7107794982794983,0.7348734651093142,0.7579771915686437,-3.28,3.14,3.14,-3.28
El Salvador,Honduras (Pacific),n_spp,4,4,3,0,-25,-25,0
El Salvador,Honduras (Pacific),sd_eez,0.03090484271399258,0.04407087677957207,0.011470909599813726,-29.87,-73.97,-50,-29.87
El Salvador,Nicaragua (Pacific),max_eez,0.5972222222222222,0.5972222222222222,0.5972222222222222,0,0,0,0
El Salvador,Nicaragua (Pacific),mean_eez,0.5356070644800586,0.5465579670453992,0.5299669725388662,-2,-3.04,-3.04,-2
El Salvador,Nicaragua (Pacific),min_eez,0.32729539397349616,0.44392585121512523,0.3261403059930452,-26.27,-26.53,-26.53,-26.27
El Salvador,Nicaragua (Pacific),n_spp,12,12,12,0,0,0,0
El Salvador,Nicaragua (Pacific),sd_eez,0.08473267453788517,0.059196444992985604,0.09253503121590646,43.14,56.32,50,43.14
Equatorial Guinea,Cameroon,max_eez,0.8571428571428571,0.8544584829402833,0.7641733266733267,0.31,-10.57,-10.57,0.31
Equatorial Guinea,Cameroon,mean_eez,0.5715251476388041,0.6000569302400279,0.5414467187193723,-4.75,-9.77,-9.77,-4.75
Equatorial Guinea,Cameroon,min_eez,0.4691544867603792,0.48424370240685444,0.39228463203463204,-3.12,-18.99,-18.99,-3.12
Equatorial Guinea,Cameroon,n_spp,25,25,24,0,-4,-4,0
Equatorial Guinea,Cameroon,sd_eez,0.07666019074106874,0.09681867265038195,0.08298834259204237,-20.82,-14.28,-14.28,-20.82
Equatorial Guinea,Gabon,max_eez,0.7062675070028012,0.6168262301401713,0.7482882138869534,14.5,21.31,21.31,14.5
Equatorial Guinea,Gabon,mean_eez,0.4502386782842687,0.3979644762218563,0.4592047435223266,13.14,15.39,15.39,13.14
Equatorial Guinea,Gabon,min_eez,0.2988794892422626,0.2137752460784297,0.2745611574131691,39.81,28.43,28.43,39.81
Equatorial Guinea,Gabon,n_spp,45,47,45,-4.26,-4.26,-4.26,-4.26
Equatorial Guinea,Gabon,sd_eez,0.11862486455604089,0.12410008317473008,0.12345297055484987,-4.41,-0.52,-0.52,-4.41
Equatorial Guinea,Nigeria,max_eez,0.6008771929824561,0.6088560540391734,0.5915367159905497,-1.31,-2.84,-2.84,-1.31
Equatorial Guinea,Nigeria,mean_eez,0.35973976994464707,0.3662005866779078,0.33536196112656635,-1.76,-8.42,-8.42,-1.76
Equatorial Guinea,Nigeria,min_eez,0.1970591908091908,0.19938277318590844,0.13104880073630074,-1.17,-34.27,-34.27,-1.17
Equatorial Guinea,Nigeria,n_spp,59,60,58,-1.67,-3.33,-3.33,-1.67
Equatorial Guinea,Nigeria,sd_eez,0.10134579616076493,0.10426557505884054,0.11397554680754972,-2.8,9.31,9.31,-2.8
Equatorial Guinea,Sao Tome & Principe,max_eez,0.8886928104575162,0.8924215391370451,0.8888480392156862,-0.42,-0.4,-0.4,-0.42
Equatorial Guinea,Sao Tome & Principe,mean_eez,0.732868893733977,0.7274068912459547,0.7287801819530643,0.75,0.19,0.19,0.75
Equatorial Guinea,Sao Tome & Principe,min_eez,0.3375,0.4400620473095643,0.3333333333333333,-23.31,-24.25,-24.25,-23.31
Equatorial Guinea,Sao Tome & Principe,n_spp,34,38,32,-10.53,-15.79,-15.79,-10.53
Equatorial Guinea,Sao Tome & Principe,sd_eez,0.13190086346229582,0.11406415942897281,0.134513326269367,15.64,17.93,17.93,15.64
Eritrea,Djibouti,max_eez,0.8461538461538461,0.8451314946667847,0.8539860573272048,0.12,1.05,1.05,0.12
Eritrea,Djibouti,mean_eez,0.731063396553715,0.7108884808143503,0.7563450261985382,2.84,6.39,6.39,2.84
Eritrea,Djibouti,min_eez,0.4141498968008256,0.33447258533042845,0.4859206226350189,23.82,45.28,45.28,23.82
Eritrea,Djibouti,n_spp,4,4,4,0,0,0,0
Eritrea,Djibouti,sd_eez,0.21141173992574389,0.2510461359153079,0.1803638169010812,-15.79,-28.16,-28.16,-15.79
Eritrea,Saudi Arabia (Red Sea),max_eez,0.6751814612746514,0.6083695796162091,0.6913072626540304,10.98,13.63,13.63,10.98
Eritrea,Saudi Arabia (Red Sea),mean_eez,0.534150666819919,0.5250727412573317,0.5360180406690017,1.73,2.08,2.08,1.73
Eritrea,Saudi Arabia (Red Sea),min_eez,0.4870650183150183,0.4870650183150183,0.48639824938190346,0,-0.14,-0.14,0
Eritrea,Saudi Arabia (Red Sea),n_spp,13,13,13,0,0,0,0
Eritrea,Saudi Arabia (Red Sea),sd_eez,0.05494085608245673,0.035794116206404485,0.058381328953028944,53.49,63.1,50,50
Eritrea,Sudan,max_eez,0.9518692143182628,0.8626498431725826,0.9557460993629158,10.34,10.79,10.79,10.34
Eritrea,Sudan,mean_eez,0.7972711742243369,0.7735973066647489,0.7928406948471799,3.06,2.49,2.49,3.06
Eritrea,Sudan,min_eez,0.6956149742588594,0.7005936468401112,0.6949913805233978,-0.71,-0.8,-0.8,-0.71
Eritrea,Sudan,n_spp,5,5,5,0,0,0,0
Eritrea,Sudan,sd_eez,0.09478987068375243,0.05803229522243068,0.09698208148610084,63.34,67.12,50,50
Eritrea,Yemen (Arabian Sea),max_eez,0.5813217628603432,0.5350762890094702,0.6489064399925069,8.64,21.27,21.27,8.64
Eritrea,Yemen (Arabian Sea),mean_eez,0.4699404724933453,0.4726566990034192,0.4770657152301594,-0.57,0.93,0.93,-0.57
Eritrea,Yemen (Arabian Sea),min_eez,0.42174849082293786,0.4423076923076923,0.39267915273690746,-4.65,-11.22,-11.22,-4.65
Eritrea,Yemen (Arabian Sea),n_spp,5,5,5,0,0,0,0
Eritrea,Yemen (Arabian Sea),sd_eez,0.0659139241880374,0.04140547477184956,0.10479084421763711,59.19,153.08,50,50
Eritrea,Yemen (Red Sea),max_eez,0.6865620298994503,0.6806896522881083,0.6875801170616967,0.86,1.01,1.01,0.86
Eritrea,Yemen (Red Sea),mean_eez,0.6532269334736145,0.659129027323596,0.6518441704587165,-0.9,-1.11,-1.11,-0.9
Eritrea,Yemen (Red Sea),min_eez,0.5351021303258146,0.5741159611992945,0.5320827067669173,-6.8,-7.32,-7.32,-6.8
Eritrea,Yemen (Red Sea),n_spp,32,32,32,0,0,0,0
Eritrea,Yemen (Red Sea),sd_eez,0.030558317531499485,0.02010100798545528,0.03454190632749416,52.02,71.84,50,50
Estonia,Finland,max_eez,0.3929632486677587,0.45475863281737894,0.40116865910980115,-13.59,-11.78,-11.78,-13.59
Estonia,Finland,mean_eez,0.33020253986134,0.33156729329998613,0.3289517403711755,-0.41,-0.79,-0.79,-0.41
Estonia,Finland,min_eez,0.22958266627312224,0.1850385312212032,0.24453098715623806,24.07,32.15,32.15,24.07
Estonia,Finland,n_spp,11,11,11,0,0,0,0
Estonia,Finland,sd_eez,0.03896063365558227,0.0638905539675988,0.03556391622102099,-39.02,-44.34,-44.34,-39.02
Estonia,Latvia,max_eez,0.6904286949327924,0.7057536506647385,0.6882351842536056,-2.17,-2.48,-2.48,-2.17
Estonia,Latvia,mean_eez,0.6080455054802336,0.6193206754552872,0.6071022886669436,-1.82,-1.97,-1.97,-1.82
Estonia,Latvia,min_eez,0.5467035147354459,0.5355608763908258,0.5426280021192255,2.08,1.32,1.32,2.08
Estonia,Latvia,n_spp,9,9,9,0,0,0,0
Estonia,Latvia,sd_eez,0.04873140882275817,0.0570727281258487,0.047102772844948064,-14.62,-17.47,-17.47,-14.62
Estonia,Russia (Baltic Sea),max_eez,0.7200369114058887,0.7125231402908666,0.7278113535562938,1.05,2.15,2.15,1.05
Estonia,Russia (Baltic Sea),mean_eez,0.6439876238548096,0.631256606409218,0.6452901875937759,2.02,2.22,2.22,2.02
Estonia,Russia (Baltic Sea),min_eez,0.5704747228115119,0.5736682425530842,0.5700439298723132,-0.56,-0.63,-0.63,-0.56
Estonia,Russia (Baltic Sea),n_spp,11,11,11,0,0,0,0
Estonia,Russia (Baltic Sea),sd_eez,0.06386827810209503,0.056249265198223486,0.06391979672412493,13.55,13.64,13.64,13.55
Estonia,Sweden (Baltic),max_eez,0.27971713970054124,0.2755565498183926,0.2842084155061983,1.51,3.14,3.14,1.51
Estonia,Sweden (Baltic),mean_eez,0.24118660636622918,0.2399968495530466,0.24169433813589103,0.5,0.71,0.71,0.5
Estonia,Sweden (Baltic),min_eez,0.12774436553436325,0.10191032579158733,0.1368758048492721,25.35,34.31,34.31,25.35
Estonia,Sweden (Baltic),n_spp,10,10,10,0,0,0,0
Estonia,Sweden (Baltic),sd_eez,0.043178277806395875,0.05057114559436265,0.04103469741134224,-14.62,-18.86,-18.86,-14.62
Faeroe Isl. (Denmark),Iceland,max_eez,0.6063292505066152,0.906978294209283,0.7191147521197699,-33.15,-20.71,-20.71,-33.15
Faeroe Isl. (Denmark),Iceland,mean_eez,0.3877733690073642,0.4703703976443628,0.40965107030609543,-17.56,-12.91,-12.91,-17.56
Faeroe Isl. (Denmark),Iceland,min_eez,0.27468536681051414,0.27454168681289215,0.2748925589710122,0.05,0.13,0.13,0.05
Faeroe Isl. (Denmark),Iceland,n_spp,5,6,5,-16.67,-16.67,-16.67,-16.67
Faeroe Isl. (Denmark),Iceland,sd_eez,0.12912702023419884,0.23319165183026802,0.17771331067869559,-44.63,-23.79,-23.79,-44.63
Faeroe Isl. (Denmark),Norway,max_eez,0.4446975503481369,0.45299148105570897,0.4258668900340012,-1.83,-5.99,-5.99,-1.83
Faeroe Isl. (Denmark),Norway,mean_eez,0.25855068204141296,0.25181986544655277,0.24731298794928858,2.67,-1.79,-1.79,2.67
Faeroe Isl. (Denmark),Norway,min_eez,0.044193140684753746,0.06037767023944536,0.03992755464729082,-26.81,-33.87,-33.87,-26.81
Faeroe Isl. (Denmark),Norway,n_spp,3,3,3,0,0,0,0
Faeroe Isl. (Denmark),Norway,sd_eez,0.20173702460233103,0.1964876518434099,0.19457835322546516,2.67,-0.97,-0.97,2.67
Faeroe Isl. (Denmark),United Kingdom,max_eez,0.6951715246244166,0.6597277325412926,0.7180822136656863,5.37,8.85,8.85,5.37
Faeroe Isl. (Denmark),United Kingdom,mean_eez,0.4027973468672704,0.45179950298112087,0.38974469653158683,-10.85,-13.74,-13.74,-10.85
Faeroe Isl. (Denmark),United Kingdom,min_eez,0.17190093781239638,0.31768657211460455,0.1359357259443471,-45.89,-57.21,-50,-45.89
Faeroe Isl. (Denmark),United Kingdom,n_spp,6,6,6,0,0,0,0
Faeroe Isl. (Denmark),United Kingdom,sd_eez,0.20317257419978987,0.12284194011950864,0.2239222104550341,65.39,82.28,50,50
Falkland Isl. (UK),Argentina,max_eez,0.5315560498137775,0.5751523414038762,0.5033459679101199,-7.58,-12.48,-12.48,-7.58
Falkland Isl. (UK),Argentina,mean_eez,0.3714296624547844,0.3585293051163484,0.3733912812712016,3.6,4.15,4.15,3.6
Falkland Isl. (UK),Argentina,min_eez,0.2723842144794221,0.19518863516803042,0.27208388113345106,39.55,39.4,39.4,39.55
Falkland Isl. (UK),Argentina,n_spp,11,12,11,-8.33,-8.33,-8.33,-8.33
Falkland Isl. (UK),Argentina,sd_eez,0.08899997938895886,0.11856606153494188,0.0771354617451414,-24.94,-34.94,-34.94,-24.94
Fiji,New Caledonia (France),max_eez,0.6914300755304534,0.464455754704113,0.674454291423647,48.87,45.21,45.21,48.87
Fiji,New Caledonia (France),mean_eez,0.4607728254772692,0.424522045095451,0.4429283702755267,8.54,4.34,4.34,8.54
Fiji,New Caledonia (France),min_eez,0.25514887050549884,0.23941471130585887,0.2718104311008195,6.57,13.53,13.53,6.57
Fiji,New Caledonia (France),n_spp,14,13,14,7.69,7.69,7.69,7.69
Fiji,New Caledonia (France),sd_eez,0.10519219925931603,0.06547053666072275,0.08717909493729077,60.67,33.16,33.16,50
Fiji,Solomon Isl.,max_eez,0.5101130803620055,0.4473393887741817,0.6563691247307687,14.03,46.73,46.73,14.03
Fiji,Solomon Isl.,mean_eez,0.4423201842933243,0.3915652242039423,0.5394630274152153,12.96,37.77,37.77,12.96
Fiji,Solomon Isl.,min_eez,0.2928462965167804,0.19025839560433652,0.3062285728366006,53.92,60.95,50,50
